,f1,f2,f3,tort1,tort2,tort3,davg1,davg2,davg3,tpbconn,tpbconnfrac,tpbtot,sa12,sa13,sa23
agdcebbcbaaz0g.npy,-0.6789665686993688,-0.505916260391786,2.039289315615539,0.2235835891917424,1.4279328213461682,-1.8095245383870173,-1.230257507503007,1.4250598089846371,-0.9518763125058067,0.23067833086519507,-0.4321820545362431,0.13144535522332676,-1.413222485681849,1.852677093868257,-0.42699151234920696
bedbbcbccaaz0h.npy,1.0586569496356277,-0.6045801056188651,-0.7158082552475034,-1.5092692729219936,0.7467120935725423,0.5798816074715318,-1.0280007973462073,0.20356009646151915,0.03708046730654542,0.5906587586809702,-0.33013564681538976,0.5547578941599717,0.8756283750253254,0.943679696973299,-0.9728943320452571
agdcebccbaaz0h.npy,-1.3237927455795704,-0.5324808220817658,3.1734111142843924,1.6268401515768875,1.6279130995023303,-2.4330102467909027,0.7565177094442953,1.877531896717026,-0.1605456826872556,-1.5425415695081972,1.2922803380367438,-1.4369341694055264,-2.589401536478805,0.6249729168435048,-0.32704010431417924
ccdbeecacaaz0p.npy,0.8338841411630771,-0.33464745433500176,-0.8141563205247837,-0.7410769282501201,-0.26866245419067736,1.816105834809327,0.6628345128678861,-0.17389111712792582,2.1974828429854028,-0.7790881458876825,0.4200876113102199,-0.8534918348931554,0.7074428510089413,-1.0448843285149112,-1.2806604869860874
ccdcbebccaaz0c.npy,2.103603124762115,-0.9674227075053121,-1.8359503688078602,-2.057909236228661,0.5375550799031301,0.9131410661583808,-0.5361688018489063,0.4531902625886682,1.6861492505462106,-0.8294234022232153,0.5553855849413504,-0.8765806313460505,1.2695709366104608,-0.5485558813687992,-2.26362397342532
beddcdcabaaz0m.npy,-0.7282190945694171,0.7615816976631851,-0.11891212113619236,1.2132025831189728,-0.9464788144768133,0.11582371681203418,1.23202442386352,-0.7644338305446919,-0.7273824821384207,-0.2625067347775575,0.533561533561675,-0.23946482998664262,-0.4937553740164367,-0.8027575073322831,1.196124443414668
bedcbdcbbaaz0c.npy,-0.6885905299790818,0.7084816210206577,-0.09183056681780319,1.1564401697395796,-0.8859873979448532,-0.23196030535649678,0.5058180016722624,-0.8106522099169249,-0.9334114803395555,0.2643553455710852,0.6126489535553199,0.37887631852707865,0.0016190409595859378,-0.5421763866714211,1.231027121760878
bedeebbcbaaz0c.npy,-0.0837931083093345,-1.1631343431131216,2.1979708816040375,-0.18876870014056668,1.6672698089131348,-1.7598431160952348,-0.5736702081114291,1.6593512448984247,-0.6745738009084051,-0.2652978528965509,-0.31642381938477904,-0.413658143555506,-1.7340655648907533,1.6101737271795828,-0.5068386857984518
ccdedecbcaaz0n.npy,0.5487559404117387,-0.0549141697795297,-0.828077640214485,-0.2730384263091232,-0.3221677652836672,0.7430099514542277,1.4870037387229684,0.2717658049834666,1.498948028734744,-1.4922489397680954,0.7351513844661204,-1.5782055466033578,-0.21580813428615067,-1.509109745900247,-0.7162280516779125
ccdeedbcbaaz0j.npy,1.1953435099175225,-1.7459901373899704,1.0720295800327408,-1.1070301040108246,1.9720608008516354,-1.266314624688538,-0.2826260004801835,2.05611223344674,-0.2499438309197865,-0.5488016170989372,-0.4520874627180776,-0.7552152298977414,-1.262566333448039,1.4661830376797214,-1.2773350685313376
ccdcccbccaaz0c.npy,2.0410030646798187,-1.5748427995079097,-0.6563455665846254,-1.831994246763761,1.546659826771881,0.3824868209403613,-0.5996504802331774,0.7353110815896085,0.38920377505930387,-0.03872344869239427,0.11303188938212283,-0.08133652565801522,0.34460994099886516,1.0990222008604156,-1.5281742182999427
ccdcbbbbbaaz0g.npy,0.8531029841272676,-0.9705835206606688,0.27792836891502604,-0.452698358443289,0.6397893669342871,-0.37259105350205546,-1.2855574825172353,-1.4766500202173827,-1.6717690861218137,2.3388216580894428,-1.881061088910177,2.3796441746837673,1.01352848554361,1.5469479763169522,1.2921530188907855
ccdbcccccaaz0e.npy,1.38531773609379,-1.279257918150753,-0.07355285226964273,-1.3156806399008125,1.3175657132309786,-0.11666097888020738,0.27840885187654807,0.9330228799435657,0.8366701728147331,-0.1310706373891146,-0.2483014608787871,-0.25074850349335825,-0.10882885243699127,0.5559002429705792,-1.1037790127536615
ccdbdcbacaaz0b.npy,1.5856498371437606,-0.9765103754035297,-0.9466341480934904,-1.4529270013046516,0.5335287293831233,0.6793033440136524,-1.213936676405325,-1.0681843999052179,0.2060130516601646,0.9224185498781725,-0.7467805934331508,0.8743344001059788,1.6826580552790842,0.5785838920705919,-0.7171772548676303
ccddcbcabaaz0b.npy,-0.005351592537841734,-0.5623078605081259,1.0033171398000864,0.7524146846906912,-0.0965546143798964,-1.1717883814514103,1.2295486623652416,-1.3180886710479167,-1.348547290723995,0.34645153764399106,0.6470650802213452,0.48141731980555114,-0.7773963117407082,-0.15720960783807805,1.6730810653583752
agdeeccacaaz0l.npy,-1.5296181206434465,1.5302719165139096,-0.12701557588094392,1.238600803192466,-1.4367288425359481,0.11362380286135568,0.9461179947302245,0.13553424288892468,1.087663208786266,-1.580251509793369,1.3374671954865283,-1.4600347435974566,-0.722294832731349,-1.703658138600723,0.22749571239375066
agdbddccbaaz0h.npy,-0.9187541415109046,0.13118827696249208,1.3170079196268405,0.818681127256692,0.4793837828367381,-1.4060262395402885,0.14368540965804982,1.365468199490503,-0.21636209694632294,-0.3575072393693772,0.11376044899037951,-0.4426426054849407,-1.1672275987663494,0.5426485877213959,-0.23516330113610376
ccdbdccacaaz0m.npy,0.7330153337532767,-0.33146023505470074,-0.6497315973273834,-0.3770249284383746,-0.35241760285326107,0.615229320271559,0.3944554571681973,-0.5748946128386114,0.5251403041138364,0.23107552223963174,-0.0744416176458722,0.1892610314710425,0.6187979863746114,-0.2570117042127417,-0.11819469398346862
agdcdccbcaaz0m.npy,-1.265686175332188,1.679554982945371,-0.8359616409845897,1.6160223177702673,-1.2303327784427978,1.308079516031949,0.6218259319322503,0.2132772189084608,1.498487439617699,-1.033728090851825,1.052136600312439,-0.9546951221907451,-0.025279947290265236,-1.4871098834905936,-0.1814339963785459
agdebccccaaz0p.npy,-1.3918306899705637,1.4219685153773594,-0.16781300361489698,1.0985348174753213,-1.2572661147299828,-0.18165315253350683,1.226213508960224,0.9961456185042008,0.6244702613919263,-1.329377040756409,0.7059539139132368,-1.4020384841281437,-1.0308097367141302,-1.3662878826685578,0.096053957995788
beddcbbccaaz0a.npy,0.5017231569778616,-0.5933099714943287,0.2032299713313024,-0.8594336723974616,0.4991945645964406,-0.5827655931709037,-0.55160442328482,1.7385534640761884,0.2517858785492101,0.11196622750150147,-0.5842130035157372,-0.024121078084504553,-0.33487384429328904,0.993090109583559,-0.8565864829833987
ccdccccccaaz0d.npy,0.9377384536835326,-1.0935832506327656,0.35272948963581646,-0.8248365873836038,0.7466212333010303,-0.3308933365895334,1.1312617778399616,1.1428014619124565,0.6753026201742166,-0.46117493557849715,-0.3509308686915693,-0.6410192775378316,-0.7707269775297529,0.1546371113679734,-0.7372697432236285
bedcbccccaaz0i.npy,-0.015083563742708469,0.2039807212792745,-0.3352563862720976,0.07741873049694861,-0.13703527998295284,0.07976288727851501,0.4331136200223037,0.9099121047154303,0.5627764947385783,-0.26914692635379933,-0.3828976654631842,-0.42807446261907695,-0.14683072364511923,-0.2857439007148038,-0.4066737201382434
agdbdcbbcaaz0n.npy,-0.2950937557329207,1.0419909790171293,-1.3449734620992235,-0.46570106799873134,-0.900220019489393,1.8315750491608072,-1.3421949843558467,-0.3960915065359501,0.4554348189778738,0.5515922516088141,-0.06451313299381245,0.554449231680364,1.4365232253619058,-0.11570503429596678,-0.5812472728395787
ccdbcdcbbaaz0h.npy,0.7146896497855462,-0.7371837432317611,0.09858077544149087,-0.009724530624713873,0.0776213187685408,-0.3902212883204847,0.2853905525700162,-0.7915054026240872,-0.7327415750372741,0.9147398413329709,-0.5788874908977475,0.8868029889556476,0.33542763028540984,0.4289768243704293,0.6781668855785815
ccdccdbbbaaz0i.npy,1.1972281446371895,-0.9704937398358735,-0.30241066319404325,-0.9432478052179792,0.592012303764298,0.01318453555019986,-1.0905156929053017,-0.9625956307635606,-0.8328019994784122,1.592928937028019,-1.908747676036875,1.5321674340499956,1.1316489707852204,1.14925544433808,0.3625045264773424
agdccdbabaaz0j.npy,-1.1035355828240168,1.3023408475601448,-0.44233591820030604,0.9870759497173243,-1.0003105454159487,0.1790728323638679,-1.294637245136667,-1.0478746334362248,-0.8864707659101448,1.311492831428714,-0.5539376150244382,1.3399845468913105,1.003891127958106,0.10074716779460487,1.093100090377078
bedebbbabaaz0i.npy,-0.5134759769672169,0.3940084384936781,0.16899748590280916,0.8720038385572398,-0.4604638941707082,-0.2671544640921519,-0.6374523103202289,-1.5938031305788591,-1.7441750951505632,1.602535765967682,-0.723400175259181,1.6483093390516177,0.41243969125534646,0.4452354456165931,1.9076925754965262
ccddcbbabaaz0p.npy,0.6358534823644533,-0.842280120494307,0.41733066976893424,-0.2771339559281211,0.4396734490783199,-0.589761802083188,-0.888228327219885,-1.4550081639004047,-1.524344784430687,1.938120390645194,-2.3090115731408964,1.9010035406159211,0.6536699121664852,1.202572045814154,1.3465837959157039
ccdedbbcbaaz0l.npy,0.8293504937918856,-1.8725032022853767,1.9127834376973902,-0.715142734411013,2.392822648101832,-1.7685886657867693,-0.4630753969038912,1.4717468993641254,-0.8328439813410268,-0.13395402041863416,0.2036968469517193,-0.17074334445166642,-1.526813197686704,1.8401136316310356,-0.6250349988941867
ccdbcccccaaz0n.npy,1.3948987703519673,-1.1797952876442268,-0.26557974932103356,-1.1575038378347764,1.0345656531745195,-0.4011484136618376,0.18811918721027637,1.1261383740396695,0.8488553819188915,-0.2328494055510112,-0.10743961941109072,-0.3425723321908891,-0.16431512939784115,0.5418086130713956,-1.2119059829732932
agdeeccacaaz0g.npy,-1.3233967091873402,1.4755808708437288,-0.37798921129311186,-1.249681254467904,-1.2516801851326185,0.4207970937983819,1.782757180117796,0.1567368497829053,0.8268876439644635,-1.852780421329064,1.5875212599317419,-1.6478834363528794,-0.9664234876841179,-1.7179349351395763,0.29639973264847375
beddddccbaaz0n.npy,-0.4455128086782526,-0.40801027095049575,1.4725751068687234,0.5769563665133898,0.9133992098729874,-1.3606049331540584,1.275045968879888,1.7046008684365577,0.03518030100959423,-1.0513234549657187,0.6612896455371222,-1.0994723914398723,-1.7287536503767176,0.0007237307876275511,-0.24976295249683791
ccdedbccbaaz0k.npy,0.042559117723566776,-1.6279349543129529,2.8068249227169697,1.1294831470894324,1.0525058655320245,-1.8969533302762596,0.9185223161345567,2.0031505330997095,-0.03709723875293189,-1.558074738302366,0.7907008408380521,-1.6362105279857688,-2.528105712046029,0.7016545509712008,-0.6775365814568164
ccdbeecacaaz0f.npy,1.0403672689762837,-0.38609054663752085,-1.0713143557119007,-0.7241097233325696,-0.13162787642952145,1.3112688164320705,0.21799480403576021,-0.2862444501452382,1.1047895060707937,-0.4998853112667613,-0.1761904829631447,-0.6571032181926368,0.832061190862178,-0.7525445160419252,-1.0441690037291858
ccdbbebccaaz0m.npy,2.475119879239518,-1.3382993729048542,-1.80651318618712,-2.4442819843379167,1.092532385133079,0.32153925973580627,-0.6240118496107595,0.2560953264555925,0.7642877894582265,-0.9909516474808343,0.9541491663823438,-0.9405813313959079,1.1932189442071968,-0.022159010521306206,-2.778744506526478
beddddbcbaaz0f.npy,0.2915067630337049,-0.6806112611595815,0.7120153346210336,-0.6285062830032416,1.4333816986455072,-0.8079562186904273,-0.5755652208440319,1.4414818236510338,-0.35173358701843715,0.09138990999410081,-0.9473384493003966,-0.09068904955835246,-0.676082334623549,1.2351004828587913,-0.6926141978426071
bedbbcbccaaz0l.npy,0.9975773369612625,-0.4044203582648569,-0.9667608791089041,-1.4598944277333958,0.9927430085596107,1.0669058066260415,-1.081537378446617,0.17324408757537915,0.26664304121405286,0.46044144632325,-0.022632412214837236,0.4586903787540802,1.091223716847927,0.6453158452291327,-1.0939542100969577
ccdbeebacaaz0l.npy,1.9040907913492064,-1.0280155220996574,-1.392438555275705,-1.9238877867182607,0.38021569896336355,0.38554661482096725,-0.9426793198278482,-0.787776054249384,1.0083212933832484,-0.1472280448070051,-0.00912170274725078,-0.22782221639887504,1.7068971129211723,-0.12268553750813774,-1.8573978391554655
bededccbcaaz0j.npy,-1.0265812806373298,0.9046131140150204,0.13120004069464253,0.7832259124265781,-1.1894213342269155,0.11616357284848504,1.4626000399258792,0.21709221633848017,1.4636592334582925,-1.5946800143132596,1.1852811601715925,-1.5401813466096672,-1.03323519808793,-1.596253618462175,0.18713294034877517
ccdecbcabaaz0i.npy,0.3007056083259541,-0.6822035504934851,0.6993220233426626,-0.29919245510220166,0.09797460738013183,-0.8896923967495509,1.2187502655839835,-1.340400608405265,-1.3702736109090956,0.42613687743431256,-0.049763844802187755,0.4148543409024915,-0.7380415128832024,-0.08443723296531708,1.6207173067730332
bedbbdcbbaaz0d.npy,-0.37754687090402955,0.5307063457785732,-0.3018877090416866,1.2005448107351957,-0.6778584612704688,0.04432586430814296,0.05720945604571944,-0.9596250343094395,-0.9320564167066172,0.7457574313036683,0.4788870052659293,0.8898603385762243,0.48147368189103046,-0.2123301870132746,1.1346581622682552
agddbcbccaaz0o.npy,-0.7874902333687743,0.8821401813845449,-0.2321597105220912,0.4420359128805749,-0.5705295150876682,0.2200874734497909,-0.6631945383391701,0.7947387425445216,1.1022910194323978,0.04995411075063924,-0.07430618409520781,-0.016078387717816025,0.4339904447983349,-0.31255180829803997,-0.4587519272688672
agddbccccaaz0p.npy,-1.4055936469718686,1.3923091558443719,-0.09216441701327907,-2.2219204766116207,-1.1179532300341064,0.02107181505787926,1.024396170002133,0.7313426067077268,0.43900562564989726,-1.0909366322660567,0.9108123796483815,-1.0684531087309388,-0.8289396712783993,-1.2856606357622777,0.2338667933211172
beddcdbabaaz0l.npy,-0.24077307183643462,0.4483258374959535,-0.3868140626141038,0.14425971279466654,-0.573576497749973,0.21506580865267128,-0.8691913178174582,-1.046038331676464,-0.7711766116638343,1.2179209491893475,-1.495600744940108,1.1360718317334741,0.893351916721368,0.24936014216466706,0.9196386628123611
bedccbbbbaaz0c.npy,-0.10953547380427801,-0.15352784336922157,0.45614600788079124,0.00676388914316038,0.1530870998978862,-0.5539738786482418,-1.2808168214892641,-1.0499773838646032,-1.5584163567001421,2.0177954765839328,-1.5330301197052,2.040086331433579,0.6137635890343287,1.3583041854695053,1.2874636238622537
beddbbbabaaz0i.npy,-0.3946844456950684,0.32306178231022464,0.09417068439774912,0.8799218460051375,-0.4116646524088455,-0.3329286484972605,-0.8553555701756855,-1.6552021963628083,-1.7307393488042495,1.9000058385841745,-0.9314848870452178,1.9617067494202012,0.7079021949368134,0.6192490618790798,1.8585410879769892
agddcbcbbaaz0l.npy,-1.9404338709652011,1.1758937979770887,1.1922273234881087,,-0.891905992634229,-1.180314501200053,0.8186277039687238,-0.768476290153863,-1.326066929528609,-0.8882268021923391,2.159463134447668,-0.17079835350413874,-1.3988748639380577,-0.6952165031122327,1.803377526029652
bedeeecbcaaz0i.npy,-0.18035398139666217,0.7926907534553976,-1.0975974711012464,1.2660107289456486,-0.8269248533129444,2.9412753759702106,1.3700873372520304,0.5978522445063311,1.5220559754489744,-1.7224702590608292,0.32203313466606925,-1.946032472452638,-0.25123642021416764,-1.7304447311907953,-0.8902365061272471
agddeccacaaz0b.npy,-1.4018174538193815,1.5406455626967215,-0.3608251089354567,1.2045536570338258,-1.3225663443306266,0.16368944735226393,0.8159487800889862,0.11556308537706839,1.2605878213249384,-1.3628469758499488,1.4828101007452215,-1.1458151933499847,-0.3604593430687778,-1.5228153108821991,0.014533373255537713
agdcddccbaaz0b.npy,-1.636970293047723,0.4775019649425332,1.9155242777637507,2.054694629202214,0.05137541371003379,-1.6187718181555821,1.0480282033144372,1.7166499688716912,0.10226186141104483,-1.2524032922005404,1.1566796628804756,-1.1633434569826397,-1.9029676262644073,-0.2517984478705646,-0.04160909954834039
ccdbeecacaaz0c.npy,0.8984754611475649,-0.4125006324965986,-0.7853915075285016,-0.47564612533786166,-0.21513608066884007,1.8094273173172581,0.4926730320578265,-0.23388793131205365,1.3089781893929675,-0.48877297066223546,-0.09124945197939531,-0.6299112848344791,0.6651905529293508,-0.6594052268428031,-1.0157486184615554
ccdbbebccaaz0p.npy,2.1310196440969413,-1.4081911043969415,-1.102789658756773,-2.178811921080941,1.1511011042207093,1.5813195309570744,-0.766720084602103,0.1837779074969865,0.5697511557461366,-0.3717621703698764,0.20185831707666274,-0.44076767101990805,1.0812542192078176,0.4654589180839536,-2.112129993424158
beddebbcbaaz0p.npy,0.08432987916277909,-1.2167572610294668,2.0093408519262046,-0.4038425839823153,2.5315272752533033,-1.6610995702369684,-0.7745566781752287,1.8646701529194538,-0.8067367025435371,-0.3163857997041522,0.5882812754967067,-0.2861649580890305,-1.811476754734015,1.87203698834024,-0.7647055954298871
ccdeedbcbaaz0b.npy,1.1398513337559093,-1.576634455085111,0.8661257210099264,-1.0979628501401701,2.1941681747850597,-1.084924066312195,-0.24301035142961577,1.9447706049911353,-0.2730497882431349,-0.4813381021745738,-0.2350413387707225,-0.6457607984421555,-1.2355172034071282,1.397902289290064,-1.198264718645956
bedccecccaaz0a.npy,0.29824353592950326,0.16888698123356502,-0.8014583400129102,-0.29241986238586437,-0.3377767736120648,0.5536717379700179,1.0693611001392396,1.086229262485555,1.6329395455008409,-1.0232722190841879,0.37313052718750506,-1.1414954716435548,-0.02213779898290121,-0.9908954514473751,-1.21240914708303
bedeebbcbaaz0p.npy,-0.16132346343017398,-0.9702970142050662,1.9877012892557588,-0.34366580164000277,1.2551864440714542,-1.8516313456945503,-0.46189117356021003,2.368164970554152,-0.6130114026545975,-0.7152610562191068,0.5932113241742195,-0.737106240857503,-2.114043406631095,1.6153922037509725,-0.9708756328550272
agdcdcbbcaaz0d.npy,-0.687709833666292,1.0484433156462996,-0.6944488465872489,0.2513793313660643,-0.8051520971070347,0.6630974791482872,-1.0590259688098762,-0.2189769601524546,0.6764952147503942,0.5335656315843756,-0.3851983160042911,0.4817358356320121,0.975034515282363,-0.21998974455926026,-0.14495036806316125
bedebbcabaaz0c.npy,-0.7385368119068451,0.5017942795813978,0.3578493041720443,1.5483940974565225,-0.7631366224839298,-0.7431340254738784,1.3434396920170766,-1.474560602093707,-1.6562012601450744,-0.06728107665617855,1.246598217480998,0.21653651709620927,-0.8853788751100422,-0.7423411241920729,2.0567159486631286
