,f1,f2,f3,f1conn,f2conn,f3conn,tort1,tort2,tort3,davg1,davg2,davg3,std1,std2,std3,tpbconn,tpbconnfrac,tpbtot,sa12,sa13,sa23
agddcebccaaz0p.npy,-0.4207775549806981,0.8444491700299558,-0.7836476292041045,-0.8410299685066952,-0.06231383715271706,1.412717330693166,-0.6075263367395248,-0.5906063262305437,0.7730042507154353,-0.45558939935223025,1.3622526768908638,2.3385353191510228,-0.799489451961426,1.3717395177158773,2.234054297140862,-0.8491851627212402,0.267900848138747,-0.9677764282434591,0.4453305265980359,-0.7800331940220192,-1.5707839462686952
agddbdbbbaaz0h.npy,-1.2784673256188686,1.4389098834811147,-0.3885279905943947,0.9543988945913342,-0.356537152831703,0.08507518001292885,2.180658918312453,-1.0861440504620512,0.11075976790769276,-0.9834211260379772,-0.8494188848580337,-0.9384849184954177,-0.8850490414873684,-0.7157163792250362,-0.886640194579437,0.9210890408726656,-0.09857769344370432,0.9672891269641194,0.6558527117930536,-0.17994645502557313,1.203619135331602
bedeebccbaaz0m.npy,-0.6104342332090648,-0.8371899264334135,2.50966673607493,1.0318990202537186,1.087288694787971,-1.2698978195535744,0.8953824817972206,1.8545135016136622,-1.9486756978812767,1.5516438530789396,1.470070694147742,-0.1193627919422586,1.5459036426225694,1.4035356771896728,-0.3307007914413141,-1.68778055281424,1.1120358247960969,-1.6740462348940803,-2.415825913765067,0.15622270309859063,-0.10941993472790722
ccddcbcabaaz0g.npy,0.22220450418374704,-0.6404480591654665,0.7577672975868258,0.8271932343550664,-0.7673614815623061,-0.6802736500216783,0.9899104370890047,0.038564410546604984,-0.9250259757225208,0.898078760059105,-1.313262646975255,-1.3535854425369598,0.8025377080764263,-1.2708859907149999,-1.2365476067309165,0.5493113003124945,0.26434922627239615,0.6169107504052297,-0.5294583941797857,0.0339450461132097,1.581602902991577
beddcdcabaaz0d.npy,-0.6231342346404183,0.7097945413333856,-0.20432952447271668,0.9133286491538937,-1.154328495563329,-0.28382888638890275,0.6845500926029466,-0.9321890225966682,-0.24134698338099173,1.055523136663836,-0.75758299998204,-0.7475183069063521,1.0220892636766585,-0.7998170569239585,-0.7980370255527719,-0.22639108315008344,0.5923658208888798,-0.18304619722853147,-0.5001197649315066,-0.7321489279554635,1.1821066334607233
agdcbbcabaaz0o.npy,-1.5993975111732102,1.4093710692225885,0.20486366807529738,1.8963070736414676,-1.0271725807964294,-0.40243222931862954,1.2506071072717262,-1.1911844859492082,-0.31638467726442326,0.761081328391891,-1.404672355888689,-1.6783181892983916,1.2409043536961608,-1.2341123454847787,-1.4312508868638671,-0.003592304775743754,1.9349220879541833,0.659588453825409,-0.5889343435631521,-0.5374444687088153,2.117528660663059
bedeebbcbaaz0n.npy,-0.08132289890545512,-1.2800304735101022,2.400506208530893,-0.591466121577312,1.7161935209193984,-1.084146699489405,-0.17021578462140438,2.4258611542360438,-1.9437476650415952,-0.5522438510860544,3.1512461784960544,-0.48894242554086764,-0.6787283798568803,3.0236180599119242,-0.6052494928602047,-1.050541104608761,0.5607137222601908,-1.125777960717433,-2.5080698528397427,1.7266857598464511,-1.3165061802348788
agdbddccbaaz0a.npy,-1.1995683416965794,0.7330962391870917,0.7264654906276442,1.031338501129739,0.5814747792431588,-1.5892629003622736,1.423690554240712,0.32497731858845796,-0.8821256731988381,-0.004484612858511547,1.694105019067263,-0.3100487285845248,0.2123044290816195,1.6593624406879681,-0.6097894143975954,-0.32477048097290084,0.6205251933514395,-0.28696151883496474,-1.1515623521592917,0.5086928820909667,-0.20921199487300163
ccdeeccbcaaz0c.npy,0.3825421953545843,-0.35600095181499897,-0.015563633180416536,0.7203640749665385,-0.37659247619213426,-0.2937996351315967,0.0643010456426077,0.002700576540449312,0.1723674943981282,1.0667430864116272,0.21093667604097768,0.8690140339575605,0.71991984004611,-0.07426256458562615,0.9283750072305016,-0.8107299296356912,0.1111986519740794,-0.9568767302018475,-0.5884835846847425,-0.5982150615317238,-0.18201929671789055
bedbbdcbbaaz0c.npy,-0.47790471222065145,0.6137815097406587,-0.2794468559214239,0.7455925787447155,-0.23508334219682606,-0.20333071785295367,1.2341698478556875,-0.7018232763348831,0.1437210093103181,-0.016650693631087683,-0.9382131087028658,-0.9502951741691981,0.3595874730572617,-0.830913192319098,-0.9515194470864823,0.7402241531962811,0.3726440468176991,0.8578011826291067,0.5041594657297259,-0.2085998349571018,1.1189808375306995
bededcbbcaaz0i.npy,0.07155071989432212,0.34624975789079354,-0.7328969039186989,-0.5577924245720581,-0.9786466617225809,1.2025228862745716,-0.15540683145347584,-0.524621335936592,1.3849751960439853,-0.3748533698117684,-0.07656009838378483,1.3691297850262392,-0.632677504244933,-0.1938328758991904,1.6564924705499673,-0.0402038689612152,-0.08323260561648431,-0.11981844840011538,0.7530396492812437,-0.5150569181609007,-0.5305459525506497
ccdcdcbacaaz0i.npy,1.332358560172625,-0.801629250899008,-0.82919812143482,-1.5080766910957282,-0.021017606877700917,1.0910511329949977,-1.271342423620413,0.2972333547460802,1.6448926855154318,-0.9265032392166702,-0.895446237641148,1.0199274512846854,-1.0263382752241437,-1.0385519994159405,1.1936344990914116,0.579698508338338,-0.4455733498667825,0.5252745110937328,1.4882549581703677,0.14494768136920563,-0.7549958256500346
agddcbbbbaaz0h.npy,-1.3192496876462747,0.9198069533296932,0.5981292496372188,0.9281020262863466,-0.62072951087205,-0.5300098713435528,2.4644941257680113,-0.707011561830753,-0.5960646475083917,-0.9430321969582037,-0.926954548435945,-1.4804011784955413,-0.7931689160949057,-0.7716215727741738,-1.334784166249232,1.312434027552826,-0.2125976263817837,1.3916311654823255,0.06676704646077086,0.5440601201637287,1.6229023831201894
